customerid,domestic,recency_score,frequency_score,monetary_score,cust_matrix
12350,False,1,1,1,lost_cust
17152,True,1,3,3,lost_cust
559800,True,1,2,1,lost_cust
18190,True,1,2,1,lost_cust
545316,True,1,1,1,lost_cust
13479,True,1,2,1,lost_cust
17895,True,2,1,1,lost_cust
17893,True,1,1,1,lost_cust
16247,True,1,1,1,lost_cust
15333,True,1,1,2,lost_cust
14000,True,1,1,2,lost_cust
14301,True,1,1,2,lost_cust
17506,True,1,1,1,lost_cust
12561,False,1,1,1,lost_cust
546368,True,1,1,1,lost_cust
16952,True,1,1,1,lost_cust
16793,True,1,1,1,lost_cust
16739,True,1,1,1,lost_cust
12592,False,1,2,2,lost_cust
12962,True,3,2,1,star_cust
13273,True,1,1,1,lost_cust
12797,False,1,1,1,lost_cust
14638,True,2,1,2,lost_cust
15598,True,2,1,1,lost_cust
14024,True,1,2,2,lost_cust
16778,True,1,2,1,lost_cust
15224,True,1,2,1,lost_cust
13657,True,3,2,2,star_cust
16027,True,1,3,2,lost_cust
16810,True,1,1,1,lost_cust
16619,True,1,1,1,lost_cust
541127,True,1,1,1,lost_cust
17094,True,1,1,1,lost_cust
13349,True,3,1,1,new_cust
15637,True,2,1,1,lost_cust
13529,True,1,2,1,lost_cust
13153,True,3,1,1,new_cust
537025,True,1,1,1,lost_cust
17359,True,3,1,1,new_cust
17973,True,2,1,1,lost_cust
12532,False,2,1,1,lost_cust
13351,True,1,1,2,lost_cust
15749,True,1,3,3,lost_cust
15634,True,3,1,1,new_cust
580508,True,3,2,1,new_cust
13382,True,1,1,1,lost_cust
14236,True,1,2,2,lost_cust
12812,False,2,1,1,lost_cust
13067,True,1,1,1,lost_cust
17142,True,1,1,2,lost_cust
14114,True,1,2,2,lost_cust
17176,True,1,1,1,lost_cust
17742,True,1,2,1,lost_cust
16812,True,1,1,2,lost_cust
12690,False,1,1,2,lost_cust
17172,True,1,1,2,lost_cust
17854,True,1,2,1,lost_cust
12818,False,1,1,3,lost_cust
18213,True,1,1,1,lost_cust
557675,False,1,2,2,lost_cust
17157,True,3,2,1,star_cust
16403,True,1,1,1,lost_cust
13972,True,1,2,1,lost_cust
17278,True,1,1,1,lost_cust
536755,True,1,1,1,lost_cust
547238,True,1,2,1,lost_cust
16183,True,1,1,2,lost_cust
15236,True,1,1,2,lost_cust
15823,True,,,,
13978,True,2,1,1,lost_cust
12414,False,1,2,2,lost_cust
12515,False,1,1,1,lost_cust
15540,True,3,1,1,new_cust
17694,True,1,1,1,lost_cust
16342,True,1,3,1,lost_cust
15087,True,1,1,1,lost_cust
14885,True,1,1,2,lost_cust
573267,True,2,2,1,problem_cust
17011,True,2,1,1,lost_cust
17684,True,2,1,1,lost_cust
13828,True,3,1,1,new_cust
15869,True,1,2,1,lost_cust
12436,False,1,1,2,lost_cust
14029,True,1,2,2,lost_cust
13512,True,1,1,1,lost_cust
558808,True,1,2,1,lost_cust
15124,True,3,2,1,star_cust
13672,True,,,,
549714,True,1,2,1,lost_cust
13889,True,1,1,2,lost_cust
14784,True,2,2,1,problem_cust
12750,False,1,1,1,lost_cust
17668,True,3,2,2,star_cust
15516,True,2,3,1,problem_cust
13272,True,2,2,1,problem_cust
13127,True,1,1,1,lost_cust
13060,True,1,1,1,lost_cust
13008,True,1,1,1,lost_cust
16177,True,2,1,1,lost_cust
17040,True,1,1,2,lost_cust
17388,True,1,3,3,lost_cust
14687,True,1,1,2,lost_cust
17384,True,3,2,2,star_cust
16526,True,1,1,1,lost_cust
16689,True,1,2,1,lost_cust
12604,False,1,2,1,lost_cust
14793,True,3,1,1,new_cust
540556,False,1,1,2,lost_cust
15143,True,1,1,1,lost_cust
16848,True,2,1,1,lost_cust
16583,True,1,1,1,lost_cust
14109,True,1,1,1,lost_cust
12504,False,3,2,1,star_cust
14089,True,1,1,1,lost_cust
13255,True,3,2,2,star_cust
15396,True,1,1,1,lost_cust
15783,True,3,1,1,new_cust
12489,False,1,1,1,lost_cust
14073,True,2,1,1,lost_cust
16961,True,1,1,1,lost_cust
12785,False,1,1,1,lost_cust
14484,True,2,1,1,lost_cust
545581,True,1,1,2,lost_cust
13284,True,1,1,1,lost_cust
17128,True,1,1,1,lost_cust
14416,True,3,2,2,star_cust
14411,True,1,1,2,lost_cust
16527,True,1,1,1,lost_cust
16926,True,1,1,1,lost_cust
16647,True,1,2,1,lost_cust
536801,True,1,1,1,lost_cust
15355,True,2,2,1,problem_cust
15119,True,1,1,1,lost_cust
13348,True,1,1,1,lost_cust
16451,True,1,1,1,lost_cust
554265,True,1,2,1,lost_cust
15732,True,1,2,1,lost_cust
17789,True,1,1,1,lost_cust
15234,True,1,1,1,lost_cust
17153,True,2,1,1,lost_cust
14385,True,3,3,1,star_cust
13762,True,,,,
17053,True,1,1,2,lost_cust
17166,True,2,2,1,problem_cust
17430,True,2,2,1,problem_cust
15986,True,2,1,1,lost_cust
17969,True,1,2,1,lost_cust
13561,True,1,1,1,lost_cust
17531,True,1,1,1,lost_cust
16256,True,1,1,2,lost_cust
17475,True,1,1,1,lost_cust
17312,True,1,3,2,lost_cust
13049,True,1,2,2,lost_cust
579909,True,3,2,1,new_cust
575906,True,2,2,1,problem_cust
14947,True,1,2,1,lost_cust
13043,True,1,1,2,lost_cust
15857,True,3,1,1,new_cust
17415,True,1,1,2,lost_cust
16159,True,1,1,1,lost_cust
18129,True,1,1,1,lost_cust
16215,True,1,1,1,lost_cust
13699,True,1,1,1,lost_cust
16198,True,1,1,2,lost_cust
13489,True,1,3,2,lost_cust
15554,True,1,1,1,lost_cust
15473,True,3,3,3,star_cust
15942,True,1,1,2,lost_cust
12581,False,2,1,1,lost_cust
17615,True,1,3,2,lost_cust
17234,True,1,1,1,lost_cust
18010,True,1,1,1,lost_cust
16315,True,1,1,1,lost_cust
575844,True,2,2,1,problem_cust
13065,True,1,1,1,lost_cust
16509,True,1,1,2,lost_cust
16858,True,1,1,2,lost_cust
14870,True,1,1,2,lost_cust
579740,True,3,2,1,new_cust
14915,True,1,2,1,lost_cust
16125,True,1,1,1,lost_cust
13390,True,1,1,2,lost_cust
12795,False,3,1,2,new_cust
15504,True,1,1,1,lost_cust
14689,True,1,1,1,lost_cust
14799,True,2,1,1,lost_cust
17409,True,1,2,2,lost_cust
13618,True,1,1,1,lost_cust
13242,True,1,2,1,lost_cust
16761,True,1,1,1,lost_cust
16756,True,1,1,1,lost_cust
17987,True,1,1,1,lost_cust
12355,False,1,1,2,lost_cust
16510,True,1,1,1,lost_cust
12497,False,1,1,2,lost_cust
567539,True,1,2,1,lost_cust
14480,True,3,1,1,new_cust
12990,True,2,2,2,problem_cust
543544,True,1,1,1,lost_cust
15578,True,1,1,1,lost_cust
16690,True,1,2,1,lost_cust
14819,True,1,2,1,lost_cust
14624,True,1,2,1,lost_cust
554683,True,1,2,1,lost_cust
17600,True,3,1,1,new_cust
13663,True,1,1,1,lost_cust
17824,True,2,1,1,lost_cust
17535,True,1,1,1,lost_cust
539733,True,1,1,1,lost_cust
15607,True,1,1,1,lost_cust
553858,True,1,2,1,lost_cust
15667,True,2,1,1,lost_cust
559492,True,1,2,1,lost_cust
15139,True,1,2,1,lost_cust
13986,True,3,1,1,new_cust
18074,True,1,1,2,lost_cust
16587,True,1,1,1,lost_cust
560294,True,1,2,1,lost_cust
16105,True,1,1,2,lost_cust
539991,True,1,1,1,lost_cust
14847,True,1,1,1,lost_cust
15199,True,1,3,3,lost_cust
15330,True,2,2,2,problem_cust
13805,True,2,2,2,problem_cust
547810,True,1,2,1,lost_cust
14046,True,1,1,1,lost_cust
18262,True,1,1,1,lost_cust
14964,True,1,1,1,lost_cust
17785,True,2,1,1,lost_cust
580124,False,3,2,1,new_cust
12373,False,1,1,2,lost_cust
13169,True,1,2,2,lost_cust
13441,True,1,1,1,lost_cust
558869,True,1,2,1,lost_cust
18282,True,3,2,1,star_cust
546949,True,1,2,1,lost_cust
18215,True,1,1,1,lost_cust
15045,True,1,2,2,lost_cust
558485,True,1,2,1,lost_cust
569676,True,1,2,1,lost_cust
15360,True,2,1,2,lost_cust
16471,True,1,1,1,lost_cust
12882,True,3,2,3,star_cust
13711,True,1,2,1,lost_cust
559041,True,1,2,1,lost_cust
15793,True,3,3,2,star_cust
14666,True,2,1,1,lost_cust
17205,True,1,1,2,lost_cust
15400,True,1,3,2,lost_cust
13792,True,1,2,1,lost_cust
13960,True,3,2,1,star_cust
13666,True,1,2,1,lost_cust
13631,True,1,3,3,lost_cust
16302,True,1,1,1,lost_cust
12602,False,1,1,1,lost_cust
16832,True,1,3,1,lost_cust
12770,False,1,1,3,lost_cust
15692,True,2,1,1,lost_cust
15263,True,1,1,1,lost_cust
13754,True,1,2,1,lost_cust
17262,True,2,3,3,problem_cust
15678,True,2,1,2,lost_cust
16641,True,1,1,1,lost_cust
14798,True,2,3,1,problem_cust
17978,True,1,1,1,lost_cust
17572,True,1,3,1,lost_cust
17906,True,1,1,1,lost_cust
14804,True,3,1,2,new_cust
16792,True,1,2,1,lost_cust
15007,True,1,1,1,lost_cust
14434,True,3,3,3,star_cust
15917,True,1,1,1,lost_cust
12829,True,1,2,1,lost_cust
13325,True,1,1,2,lost_cust
15393,True,3,2,1,star_cust
14145,True,2,3,3,problem_cust
12586,False,3,1,1,new_cust
15925,True,1,1,1,lost_cust
17603,True,1,1,2,lost_cust
15922,True,1,1,2,lost_cust
14523,True,1,1,1,lost_cust
16847,True,2,1,1,lost_cust
18270,True,2,2,1,problem_cust
15385,True,2,1,1,lost_cust
12837,True,1,1,1,lost_cust
13718,True,1,2,1,lost_cust
556088,True,1,2,1,lost_cust
12660,False,3,1,1,new_cust
17010,True,3,1,1,new_cust
16997,True,1,3,2,lost_cust
17309,True,1,1,1,lost_cust
15836,True,2,1,1,lost_cust
569321,True,1,2,1,lost_cust
15886,True,1,1,1,lost_cust
13898,True,1,1,1,lost_cust
15670,True,1,1,1,lost_cust
16989,True,3,3,3,star_cust
13697,True,2,1,1,lost_cust
14569,True,3,1,1,new_cust
12879,True,2,2,2,problem_cust
16519,True,2,2,1,problem_cust
17110,True,1,1,1,lost_cust
17334,True,1,2,1,lost_cust
15724,True,1,2,1,lost_cust
17939,True,1,1,1,lost_cust
14501,True,1,2,1,lost_cust
14327,True,1,1,1,lost_cust
580369,True,3,2,1,new_cust
14957,True,1,1,1,lost_cust
13436,True,3,1,1,new_cust
14860,True,3,1,1,new_cust
13809,False,1,1,1,lost_cust
13508,True,1,1,1,lost_cust
15277,True,2,1,1,lost_cust
17781,True,1,2,1,lost_cust
558610,True,1,2,1,lost_cust
15307,True,1,1,1,lost_cust
14218,True,2,1,1,lost_cust
17877,True,1,1,1,lost_cust
14079,True,1,1,2,lost_cust
15888,True,1,1,1,lost_cust
16096,True,1,1,1,lost_cust
16596,True,3,2,1,star_cust
17492,True,1,1,2,lost_cust
15844,True,2,1,1,lost_cust
16181,True,1,1,1,lost_cust
16450,True,1,1,1,lost_cust
16189,True,3,2,1,star_cust
13482,True,1,1,1,lost_cust
12732,False,1,1,1,lost_cust
15221,True,1,1,1,lost_cust
16179,True,1,1,1,lost_cust
13404,True,3,2,1,star_cust
15935,True,1,1,1,lost_cust
13321,True,1,2,2,lost_cust
15462,True,1,3,1,lost_cust
16500,True,3,3,2,star_cust
16080,True,1,2,1,lost_cust
16557,True,2,2,1,problem_cust
13980,True,1,1,1,lost_cust
579352,True,3,2,1,new_cust
15895,True,1,1,1,lost_cust
14355,True,1,1,1,lost_cust
15267,True,3,3,3,star_cust
13587,True,1,1,2,lost_cust
553857,False,1,2,1,lost_cust
16282,True,1,1,1,lost_cust
16598,True,1,1,1,lost_cust
14377,True,1,2,2,lost_cust
543536,True,1,1,1,lost_cust
12702,False,3,1,1,new_cust
14012,True,1,1,2,lost_cust
545586,True,1,1,1,lost_cust
570473,True,1,2,1,lost_cust
15659,True,2,1,1,lost_cust
15970,True,1,1,1,lost_cust
16581,True,1,1,1,lost_cust
16611,True,1,1,1,lost_cust
15766,True,1,1,1,lost_cust
13973,True,1,1,1,lost_cust
14111,True,3,3,2,star_cust
570761,True,,,,
16338,True,1,1,1,lost_cust
16829,True,1,1,1,lost_cust
13946,True,1,3,2,lost_cust
13033,True,1,1,1,lost_cust
539990,True,1,1,1,lost_cust
13295,True,1,1,1,lost_cust
558896,True,1,2,1,lost_cust
17680,True,2,1,1,lost_cust
539482,True,1,1,1,lost_cust
15174,True,1,1,1,lost_cust
13062,True,1,1,2,lost_cust
14806,True,1,1,1,lost_cust
13279,True,1,1,1,lost_cust
539747,True,1,1,1,lost_cust
13926,True,3,1,1,new_cust
17517,True,1,1,1,lost_cust
13826,True,1,1,1,lost_cust
12442,False,3,1,1,new_cust
17030,True,1,1,1,lost_cust
14863,True,2,1,1,lost_cust
14975,True,1,1,1,lost_cust
14882,True,2,2,2,problem_cust
13262,True,1,1,1,lost_cust
13182,True,2,1,1,lost_cust
17317,True,2,3,3,problem_cust
14477,True,3,3,3,star_cust
17670,True,1,1,1,lost_cust
14929,True,2,1,1,lost_cust
13858,True,1,1,1,lost_cust
16846,True,2,1,1,lost_cust
537858,True,1,1,1,lost_cust
573916,True,2,2,1,problem_cust
16836,True,2,2,1,problem_cust
15096,True,2,1,1,lost_cust
536885,False,1,1,2,lost_cust
12871,True,1,2,2,lost_cust
13962,True,3,2,1,star_cust
17900,True,1,2,1,lost_cust
536640,True,1,1,1,lost_cust
16866,True,1,3,1,lost_cust
14761,True,1,2,1,lost_cust
17862,True,1,1,2,lost_cust
15432,True,3,1,1,new_cust
13483,True,1,1,1,lost_cust
12672,False,1,1,1,lost_cust
13712,True,1,1,1,lost_cust
13806,True,1,1,1,lost_cust
13229,True,1,1,1,lost_cust
13470,True,1,2,1,lost_cust
17044,True,2,1,2,lost_cust
13811,False,1,2,2,lost_cust
14241,True,1,1,1,lost_cust
18224,True,1,1,1,lost_cust
14551,True,3,2,1,star_cust
12902,True,1,1,1,lost_cust
559799,True,1,2,1,lost_cust
13420,True,1,2,1,lost_cust
12441,False,1,1,1,lost_cust
18280,True,1,1,1,lost_cust
17165,True,1,1,1,lost_cust
14271,True,1,1,1,lost_cust
14287,True,3,2,1,star_cust
18165,True,1,1,1,lost_cust
13929,True,1,2,2,lost_cust
577181,True,3,2,3,new_cust
16337,True,2,1,1,lost_cust
536920,True,1,1,1,lost_cust
17187,True,1,1,1,lost_cust
14537,True,1,1,2,lost_cust
13434,True,1,2,2,lost_cust
13462,True,1,1,1,lost_cust
15327,True,2,1,1,lost_cust
15412,True,1,1,1,lost_cust
15388,False,1,1,1,lost_cust
17118,True,1,1,1,lost_cust
15198,True,1,2,1,lost_cust
14935,False,1,1,3,lost_cust
14727,True,1,1,1,lost_cust
17714,True,1,1,1,lost_cust
13581,True,1,1,1,lost_cust
17723,True,1,3,3,lost_cust
17737,True,3,2,1,star_cust
13029,True,2,2,3,problem_cust
15773,True,3,1,2,new_cust
552865,True,1,2,1,lost_cust
564365,True,1,2,1,lost_cust
12551,False,1,1,1,lost_cust
17791,True,2,1,1,lost_cust
552540,False,1,2,1,lost_cust
17887,True,1,1,1,lost_cust
14055,True,1,1,2,lost_cust
15733,True,1,1,1,lost_cust
14714,True,2,1,1,lost_cust
17805,True,1,1,2,lost_cust
17871,True,1,1,1,lost_cust
15683,True,1,1,1,lost_cust
17866,True,1,1,2,lost_cust
580537,True,3,2,1,new_cust
561243,True,1,2,1,lost_cust
12565,False,1,1,1,lost_cust
14924,True,1,1,1,lost_cust
14853,True,2,2,2,problem_cust
18146,True,1,2,1,lost_cust
14208,True,1,1,1,lost_cust
14889,True,1,1,1,lost_cust
548996,True,1,2,1,lost_cust
12622,False,1,1,1,lost_cust
12618,False,3,1,1,new_cust
561691,True,1,2,1,lost_cust
17496,True,1,1,1,lost_cust
13108,True,1,1,2,lost_cust
18066,True,1,1,2,lost_cust
12386,False,1,2,1,lost_cust
15523,True,1,1,2,lost_cust
13513,True,1,1,1,lost_cust
16050,True,1,1,1,lost_cust
12522,False,2,2,1,problem_cust
18030,True,3,2,1,star_cust
13061,True,1,1,1,lost_cust
560050,True,1,2,1,lost_cust
12966,True,3,1,1,new_cust
12574,False,1,1,1,lost_cust
16097,True,1,1,1,lost_cust
578842,True,3,2,1,new_cust
12402,False,1,1,1,lost_cust
12367,False,3,1,1,new_cust
13976,True,1,1,2,lost_cust
16591,True,1,1,1,lost_cust
539753,True,1,1,1,lost_cust
539074,True,1,1,1,lost_cust
15135,True,1,1,1,lost_cust
539493,True,1,1,1,lost_cust
12738,False,1,1,1,lost_cust
14483,True,1,1,1,lost_cust
16680,True,2,1,1,lost_cust
12430,False,2,1,1,lost_cust
15262,True,1,1,1,lost_cust
16696,True,1,3,2,lost_cust
16835,True,1,2,1,lost_cust
13261,True,1,2,2,lost_cust
17525,True,1,1,2,lost_cust
17534,True,1,1,1,lost_cust
15447,True,1,1,1,lost_cust
13669,True,2,2,1,problem_cust
16048,True,1,2,1,lost_cust
17538,True,2,1,1,lost_cust
17217,True,1,1,1,lost_cust
17339,True,1,2,1,lost_cust
12641,False,1,1,1,lost_cust
550641,True,1,2,1,lost_cust
18169,True,1,1,1,lost_cust
13519,True,1,1,1,lost_cust
16000,True,3,3,3,new_cust
16349,True,1,1,1,lost_cust
573174,True,2,2,1,problem_cust
17601,True,1,1,1,lost_cust
15587,True,2,3,2,problem_cust
558865,False,1,2,1,lost_cust
13070,True,1,1,1,lost_cust
17349,True,1,1,1,lost_cust
12588,False,2,1,1,lost_cust
17245,True,1,1,1,lost_cust
14212,True,1,1,2,lost_cust
16917,True,1,1,2,lost_cust
12651,False,1,1,1,lost_cust
13690,True,1,1,1,lost_cust
561892,True,1,2,1,lost_cust
12938,True,2,1,1,lost_cust
17436,True,3,2,1,star_cust
18194,True,1,1,2,lost_cust
14237,True,1,1,1,lost_cust
17446,True,1,2,1,lost_cust
16665,True,1,1,1,lost_cust
16634,True,1,2,1,lost_cust
17464,True,1,1,1,lost_cust
12929,True,1,1,1,lost_cust
17279,True,1,1,1,lost_cust
14354,True,3,2,1,star_cust
16620,True,3,2,1,star_cust
13751,True,1,1,1,lost_cust
545827,True,1,1,1,lost_cust
14908,True,1,1,1,lost_cust
550128,True,1,2,1,lost_cust
546957,True,,,,
556936,True,1,2,1,lost_cust
550012,True,1,2,1,lost_cust
548994,True,1,2,1,lost_cust
546293,True,1,1,1,lost_cust
16752,True,1,1,1,lost_cust
541692,True,1,1,1,lost_cust
13227,True,1,1,1,lost_cust
13937,True,1,1,1,lost_cust
537839,True,1,1,1,lost_cust
15219,True,1,1,1,lost_cust
15348,True,1,1,1,lost_cust
17080,True,3,2,1,star_cust
13845,True,1,1,1,lost_cust
12831,True,1,1,1,lost_cust
578066,True,3,2,1,new_cust
17148,True,2,1,1,lost_cust
16427,True,1,2,1,lost_cust
12361,False,1,1,1,lost_cust
14436,True,1,1,1,lost_cust
15758,True,2,1,1,lost_cust
16852,True,3,2,1,star_cust
17123,True,1,1,2,lost_cust
15663,True,1,1,1,lost_cust
16457,True,1,1,1,lost_cust
17117,True,1,1,1,lost_cust
13778,True,1,1,1,lost_cust
14326,True,1,1,1,lost_cust
14772,True,1,1,1,lost_cust
18278,True,1,1,1,lost_cust
15689,True,1,2,1,lost_cust
538778,True,1,1,1,lost_cust
15204,True,1,1,1,lost_cust
17025,True,1,3,1,lost_cust
12977,True,1,1,1,lost_cust
15101,True,3,2,1,star_cust
17947,True,2,1,1,lost_cust
15206,True,3,3,2,star_cust
18277,True,1,1,1,lost_cust
15740,True,2,1,1,lost_cust
539242,True,1,1,1,lost_cust
557495,True,1,2,1,lost_cust
14438,True,1,1,1,lost_cust
12798,False,3,2,3,star_cust
15739,True,1,1,2,lost_cust
C541492,True,,,,
17353,True,1,2,3,lost_cust
16658,True,1,1,1,lost_cust
16178,True,1,1,1,lost_cust
14699,True,1,1,1,lost_cust
13686,True,1,1,1,lost_cust
17881,True,1,1,1,lost_cust
14314,True,1,1,1,lost_cust
548384,True,1,2,1,lost_cust
14693,True,1,1,1,lost_cust
17440,True,1,2,1,lost_cust
18138,True,1,1,1,lost_cust
16849,True,1,1,1,lost_cust
14059,True,1,1,1,lost_cust
13059,True,1,1,1,lost_cust
17455,True,1,1,1,lost_cust
15226,True,1,1,1,lost_cust
552017,True,1,2,1,lost_cust
12974,True,1,1,1,lost_cust
17650,True,3,1,1,new_cust
14406,True,1,1,1,lost_cust
17643,True,1,1,1,lost_cust
578332,True,3,2,1,new_cust
14632,True,1,1,1,lost_cust
13260,True,1,1,2,lost_cust
17698,True,1,1,1,lost_cust
17574,True,1,1,1,lost_cust
15843,True,1,1,1,lost_cust
15565,True,2,2,1,problem_cust
12450,False,1,2,1,lost_cust
16006,True,1,1,1,lost_cust
13101,True,1,1,1,lost_cust
13103,True,2,1,1,lost_cust
13638,True,3,1,1,new_cust
15803,True,2,1,2,lost_cust
16055,True,1,1,1,lost_cust
13277,True,3,3,1,star_cust
16913,True,1,1,1,lost_cust
17746,True,1,1,1,lost_cust
15257,True,1,1,1,lost_cust
13058,True,2,2,1,problem_cust
541494,True,1,1,1,lost_cust
568565,True,1,2,1,lost_cust
16114,True,1,1,1,lost_cust
14195,True,1,2,2,lost_cust
560117,True,1,2,1,lost_cust
14368,True,1,1,1,lost_cust
554652,True,1,2,1,lost_cust
14248,True,1,1,1,lost_cust
18269,True,1,1,1,lost_cust
16586,True,1,1,2,lost_cust
14981,True,1,1,1,lost_cust
16287,True,1,1,1,lost_cust
555502,True,1,2,1,lost_cust
15419,True,2,1,1,lost_cust
14238,True,1,1,1,lost_cust
16432,True,1,1,1,lost_cust
14280,True,1,1,1,lost_cust
581197,True,3,2,1,new_cust
13710,True,2,1,1,lost_cust
547089,True,1,2,1,lost_cust
560297,True,,,,
577803,True,3,2,1,new_cust
536991,True,1,1,1,lost_cust
571545,True,2,2,1,problem_cust
13207,True,3,2,1,star_cust
15405,True,1,1,2,lost_cust
15381,True,1,2,2,lost_cust
16226,True,1,3,1,lost_cust
13484,True,1,1,1,lost_cust
18249,True,3,1,1,new_cust
18209,True,2,1,1,lost_cust
15299,True,1,3,3,lost_cust
16351,True,1,1,1,lost_cust
13161,True,1,1,1,lost_cust
17958,True,1,1,2,lost_cust
13283,True,1,2,1,lost_cust
539951,True,1,1,1,lost_cust
15909,True,1,1,1,lost_cust
16988,True,3,1,1,new_cust
15463,True,2,1,1,lost_cust
14641,True,3,1,1,new_cust
15171,True,1,1,2,lost_cust
17647,True,1,1,1,lost_cust
16963,True,1,1,1,lost_cust
17639,True,1,1,1,lost_cust
13786,True,1,1,1,lost_cust
539457,True,1,1,1,lost_cust
14143,True,1,1,1,lost_cust
15395,True,1,1,1,lost_cust
551537,True,1,2,1,lost_cust
15937,True,1,1,1,lost_cust
15030,True,1,2,2,lost_cust
13072,True,1,1,1,lost_cust
15958,True,1,1,1,lost_cust
16959,True,1,1,1,lost_cust
15567,True,3,1,1,new_cust
13347,True,1,1,1,lost_cust
16872,True,1,3,2,lost_cust
18281,True,1,1,1,lost_cust
14681,True,1,3,2,lost_cust
17122,True,1,1,1,lost_cust
17022,True,2,1,1,lost_cust
14500,True,1,3,2,lost_cust
12881,True,1,1,1,lost_cust
565852,True,1,2,1,lost_cust
543916,True,1,1,1,lost_cust
15717,True,1,1,1,lost_cust
13002,True,1,1,1,lost_cust
14494,True,2,1,1,lost_cust
15212,True,1,1,1,lost_cust
554056,True,1,2,1,lost_cust
559501,True,1,2,1,lost_cust
572097,True,2,2,1,problem_cust
13866,True,1,1,1,lost_cust
14066,True,1,1,1,lost_cust
12884,True,1,1,1,lost_cust
13876,True,1,1,1,lost_cust
17709,True,1,1,1,lost_cust
13938,True,2,1,1,lost_cust
556823,True,1,2,1,lost_cust
15361,True,1,1,1,lost_cust
14473,True,1,2,1,lost_cust
581431,True,3,2,1,new_cust
13217,True,1,2,1,lost_cust
15797,True,1,2,3,lost_cust
16414,True,3,2,1,star_cust
12888,True,1,2,1,lost_cust
14764,True,2,1,1,lost_cust
15775,True,1,1,1,lost_cust
552866,True,1,2,1,lost_cust
14760,True,1,1,1,lost_cust
16861,True,1,2,1,lost_cust
16757,True,1,1,1,lost_cust
15759,True,1,3,1,lost_cust
16597,True,3,1,1,new_cust
538627,True,1,1,1,lost_cust
16227,True,1,1,1,lost_cust
18048,True,1,2,1,lost_cust
18191,True,1,1,1,lost_cust
569031,True,1,2,1,lost_cust
13922,True,1,1,1,lost_cust
14219,True,3,1,1,new_cust
13133,True,1,2,1,lost_cust
14386,True,1,1,1,lost_cust
13145,True,2,3,2,problem_cust
18064,True,1,2,2,lost_cust
16248,True,1,1,1,lost_cust
18086,True,1,1,1,lost_cust
14890,True,1,1,1,lost_cust
15158,True,2,1,2,lost_cust
13807,True,1,1,1,lost_cust
15512,True,1,2,1,lost_cust
16163,True,1,2,2,lost_cust
16828,True,1,1,1,lost_cust
14601,True,3,1,1,new_cust
18042,True,1,1,1,lost_cust
573176,True,2,2,1,problem_cust
15458,True,2,1,1,lost_cust
18147,True,2,2,1,problem_cust
539649,True,1,1,1,lost_cust
549181,True,1,2,1,lost_cust
17206,True,2,1,1,lost_cust
573154,False,2,2,1,problem_cust
C578097,True,,,,
559496,True,1,2,1,lost_cust
13723,True,1,1,1,lost_cust
545230,True,1,1,1,lost_cust
17414,True,2,2,2,problem_cust
14768,True,3,2,1,star_cust
14295,True,2,1,1,lost_cust
14887,True,1,1,3,lost_cust
548699,True,1,2,1,lost_cust
14045,True,1,3,3,lost_cust
13689,True,1,1,2,lost_cust
15428,True,3,1,1,new_cust
16430,True,1,1,1,lost_cust
15653,True,1,2,2,lost_cust
16424,True,1,1,1,lost_cust
14582,True,2,1,1,lost_cust
14967,True,2,1,2,lost_cust
14836,True,3,2,1,star_cust
14054,True,1,1,1,lost_cust
14353,True,1,1,1,lost_cust
17330,True,3,2,2,star_cust
15705,True,1,1,1,lost_cust
538666,True,1,1,1,lost_cust
16213,True,1,1,1,lost_cust
16516,True,2,1,1,lost_cust
538358,True,1,1,1,lost_cust
15100,True,1,3,2,lost_cust
15709,True,1,1,1,lost_cust
569237,True,1,2,1,lost_cust
555474,True,1,2,1,lost_cust
12821,True,1,1,1,lost_cust
13003,True,1,2,1,lost_cust
12547,False,1,2,1,lost_cust
17879,True,1,1,1,lost_cust
14495,True,2,2,1,problem_cust
15729,True,1,1,1,lost_cust
17325,True,1,1,1,lost_cust
559517,True,1,2,1,lost_cust
13493,False,1,2,2,lost_cust
12863,True,2,1,2,lost_cust
17718,True,1,1,1,lost_cust
15266,True,1,1,1,lost_cust
548562,False,1,2,1,lost_cust
536596,True,1,1,1,lost_cust
563930,True,1,2,1,lost_cust
16276,True,1,1,2,lost_cust
17513,True,1,1,2,lost_cust
18255,True,1,1,1,lost_cust
15422,True,1,2,1,lost_cust
17524,True,1,1,1,lost_cust
14027,True,1,1,1,lost_cust
569869,True,1,2,1,lost_cust
12686,False,1,1,1,lost_cust
542135,True,1,1,1,lost_cust
14147,True,1,2,2,lost_cust
558064,True,1,2,1,lost_cust
16190,True,2,1,1,lost_cust
573313,True,2,2,1,problem_cust
567982,True,1,2,1,lost_cust
15944,True,1,1,2,lost_cust
15397,True,1,1,1,lost_cust
16041,True,2,3,3,problem_cust
13079,True,3,3,1,star_cust
15973,True,1,1,1,lost_cust
13080,True,1,1,1,lost_cust
14155,True,1,1,1,lost_cust
17578,True,1,1,1,lost_cust
14340,True,1,1,1,lost_cust
539479,True,1,1,1,lost_cust
18240,True,2,1,2,lost_cust
13095,True,1,1,1,lost_cust
13525,True,3,2,2,star_cust
17556,True,1,1,1,lost_cust
539748,True,1,1,1,lost_cust
14196,True,1,1,2,lost_cust
15256,True,1,1,1,lost_cust
12509,False,1,1,1,lost_cust
