invoiceno,invoicedate
556083,2011-06-08 15:23:00
568590,2011-09-28 10:29:00
546944,2011-03-18 11:13:00
565859,2011-09-07 14:40:00
567138,2011-09-16 14:39:00
566198,2011-09-09 13:58:00
559494,2011-07-08 13:54:00
541974,2011-01-24 14:16:00
550834,2011-04-21 10:51:00
548971,2011-04-05 11:29:00
564336,2011-08-24 14:28:00
540146,2011-01-05 10:51:00
556195,2011-06-09 12:21:00
557389,2011-06-20 11:03:00
573552,2011-10-31 13:43:00
576405,2011-11-15 11:14:00
556206,2011-06-09 13:46:00
557641,2011-06-21 16:35:00
539262,2010-12-16 14:35:00
541507,2011-01-18 16:05:00
552185,2011-05-06 13:52:00
557744,2011-06-22 12:09:00
552023,2011-05-05 17:59:00
574470,2011-11-04 11:56:00
575318,2011-11-09 13:17:00
538807,2010-12-14 12:06:00
561081,2011-07-24 16:15:00
577542,2011-11-20 14:33:00
537871,2010-12-08 17:20:00
562128,2011-08-03 09:07:00
575323,2011-11-09 13:37:00
575017,2011-11-08 11:25:00
565204,2011-09-01 16:45:00
542238,2011-01-26 14:35:00
561072,2011-07-24 15:39:00
552176,2011-05-06 13:25:00
545691,2011-03-06 12:52:00
561632,2011-07-28 14:30:00
576362,2011-11-14 17:11:00
569565,2011-10-05 09:52:00
574824,2011-11-07 10:43:00
543814,2011-02-13 15:17:00
565481,2011-09-05 11:31:00
546121,2011-03-09 14:30:00
543397,2011-02-08 10:32:00
563245,2011-08-15 10:54:00
563842,2011-08-19 13:54:00
559000,2011-07-05 12:15:00
550342,2011-04-17 15:55:00
558902,2011-07-04 16:08:00
569570,2011-10-05 10:06:00
550204,2011-04-15 10:37:00
558484,2011-06-30 10:09:00
C570290,2011-10-10 11:54:00
577320,2011-11-18 13:44:00
556914,2011-06-15 13:34:00
553585,2011-05-18 10:41:00
546111,2011-03-09 12:39:00
553607,2011-05-18 10:47:00
565596,2011-09-05 14:27:00
563906,2011-08-21 11:50:00
580776,2011-12-06 11:05:00
553384,2011-05-16 15:53:00
560539,2011-07-19 12:19:00
558417,2011-06-29 10:50:00
554072,2011-05-22 11:24:00
566315,2011-09-12 10:01:00
556629,2011-06-13 14:55:00
558681,2011-07-01 11:20:00
552867,2011-05-12 08:36:00
553672,2011-05-18 12:44:00
577746,2011-11-21 14:17:00
559057,2011-07-06 09:46:00
576093,2011-11-14 09:05:00
563617,2011-08-18 09:45:00
546625,2011-03-15 11:45:00
563662,2011-08-18 11:40:00
546317,2011-03-11 09:07:00
553762,2011-05-19 10:38:00
550305,2011-04-17 10:27:00
573326,2011-10-30 11:08:00
543538,2011-02-09 13:57:00
563194,2011-08-12 16:36:00
553940,2011-05-20 10:36:00
558565,2011-06-30 13:58:00
569683,2011-10-05 14:39:00
556815,2011-06-15 08:36:00
553129,2011-05-13 12:34:00
549988,2011-04-13 16:43:00
563110,2011-08-12 11:07:00
569358,2011-10-03 14:53:00
563035,2011-08-11 14:54:00
553911,2011-05-19 19:02:00
550317,2011-04-17 11:56:00
553198,2011-05-15 14:48:00
558621,2011-06-30 16:43:00
580536,2011-12-04 16:07:00
578349,2011-11-24 09:50:00
574662,2011-11-06 12:01:00
546182,2011-03-10 10:53:00
543507,2011-02-09 10:49:00
571477,2011-10-17 14:54:00
581410,2011-12-08 14:14:00
565670,2011-09-06 09:23:00
558631,2011-06-30 18:17:00
565618,2011-09-05 15:40:00
541134,2011-01-14 10:20:00
559155,2011-07-06 15:49:00
565447,2011-09-04 15:20:00
543977,2011-02-14 15:35:00
575941,2011-11-13 11:39:00
538170,2010-12-09 19:32:00
566629,2011-09-14 10:32:00
536804,2010-12-02 16:34:00
578701,2011-11-25 10:52:00
570011,2011-10-07 09:44:00
541240,2011-01-16 11:07:00
558759,2011-07-03 12:36:00
543250,2011-02-04 14:46:00
571203,2011-10-14 12:33:00
553538,2011-05-17 15:26:00
552802,2011-05-11 12:23:00
563430,2011-08-16 11:50:00
573868,2011-11-01 12:18:00
567472,2011-09-20 12:47:00
560240,2011-07-17 11:59:00
571224,2011-10-14 13:41:00
566264,2011-09-11 13:07:00
569417,2011-10-04 10:29:00
536784,2010-12-02 15:20:00
538167,2010-12-09 18:58:00
574096,2011-11-03 09:55:00
563434,2011-08-16 12:21:00
580887,2011-12-06 12:26:00
560256,2011-07-17 13:24:00
565415,2011-09-04 12:00:00
553504,2011-05-17 13:26:00
578677,2011-11-24 19:30:00
538597,2010-12-13 12:26:00
543285,2011-02-07 09:48:00
554114,2011-05-22 15:00:00
566424,2011-09-12 14:15:00
550052,2011-04-14 12:00:00
538513,2010-12-12 14:21:00
580544,2011-12-05 09:15:00
553405,2011-05-17 08:37:00
541267,2011-01-17 10:37:00
563442,2011-08-16 13:25:00
553724,2011-05-18 16:50:00
569789,2011-10-06 11:41:00
570002,2011-10-07 09:16:00
547381,2011-03-22 15:25:00
579101,2011-11-28 11:27:00
543275,2011-02-06 12:49:00
542096,2011-01-25 12:52:00
569718,2011-10-06 09:01:00
544920,2011-02-24 16:31:00
549439,2011-04-08 12:42:00
558760,2011-07-03 12:38:00
575936,2011-11-13 11:21:00
543264,2011-02-04 16:34:00
553741,2011-05-19 09:37:00
564572,2011-08-26 11:18:00
563184,2011-08-12 14:50:00
563189,2011-08-12 15:22:00
547962,2011-03-28 15:38:00
551835,2011-05-04 13:17:00
561881,2011-07-31 12:47:00
539014,2010-12-15 13:37:00
561896,2011-07-31 15:22:00
569736,2011-10-06 10:44:00
542122,2011-01-25 14:36:00
553178,2011-05-15 11:29:00
571158,2011-10-14 10:25:00
580164,2011-12-02 11:16:00
568791,2011-09-29 09:51:00
557615,2011-06-21 13:24:00
566304,2011-09-12 09:03:00
574032,2011-11-02 12:37:00
571184,2011-10-14 11:09:00
576684,2011-11-16 12:08:00
548351,2011-03-30 14:51:00
567094,2011-09-16 12:54:00
536390,2010-12-01 10:19:00
569835,2011-10-06 13:05:00
570500,2011-10-11 09:19:00
553678,2011-05-18 13:00:00
579561,2011-11-30 11:32:00
575089,2011-11-08 14:02:00
553673,2011-05-18 12:46:00
547098,2011-03-21 10:13:00
549222,2011-04-07 10:43:00
545048,2011-02-27 11:48:00
551524,2011-05-01 12:35:00
551603,2011-05-03 11:34:00
548310,2011-03-30 12:04:00
580822,2011-12-06 11:33:00
545080,2011-02-28 10:33:00
549302,2011-04-08 08:25:00
537595,2010-12-07 12:29:00
574038,2011-11-02 12:56:00
555589,2011-06-06 09:36:00
578996,2011-11-27 16:02:00
555604,2011-06-06 11:37:00
561679,2011-07-28 18:56:00
575950,2011-11-13 11:53:00
544942,2011-02-25 10:29:00
573572,2011-10-31 14:03:00
541862,2011-01-23 16:02:00
572215,2011-10-21 12:52:00
567104,2011-09-16 13:33:00
575955,2011-11-13 12:05:00
561514,2011-07-27 15:14:00
576655,2011-11-16 10:55:00
576657,2011-11-16 11:03:00
559806,2011-07-12 14:26:00
567074,2011-09-16 12:22:00
547247,2011-03-22 09:01:00
569896,2011-10-06 15:58:00
577521,2011-11-20 13:23:00
558638,2011-07-01 08:16:00
575146,2011-11-08 15:45:00
539088,2010-12-16 09:45:00
547095,2011-03-21 09:03:00
568614,2011-09-28 11:26:00
573841,2011-11-01 11:39:00
555207,2011-06-01 12:19:00
548859,2011-04-04 13:32:00
543990,2011-02-15 09:59:00
544301,2011-02-17 12:59:00
577736,2011-11-21 13:20:00
566239,2011-09-11 11:26:00
554113,2011-05-22 14:53:00
552456,2011-05-09 14:40:00
580059,2011-12-01 13:22:00
552453,2011-05-09 14:10:00
559321,2011-07-07 14:30:00
569482,2011-10-04 12:43:00
552823,2011-05-11 13:06:00
575603,2011-11-10 12:29:00
562392,2011-08-04 16:07:00
559170,2011-07-06 17:31:00
548632,2011-04-01 12:25:00
558104,2011-06-26 14:28:00
579941,2011-12-01 10:31:00
552332,2011-05-09 10:24:00
579473,2011-11-29 15:17:00
562888,2011-08-10 11:58:00
572457,2011-10-24 12:44:00
543832,2011-02-14 10:10:00
572447,2011-10-24 12:25:00
559354,2011-07-07 18:02:00
572688,2011-10-25 14:09:00
564197,2011-08-23 17:13:00
572695,2011-10-25 14:23:00
544398,2011-02-18 12:27:00
575622,2011-11-10 13:13:00
559173,2011-07-07 10:03:00
564535,2011-08-25 15:10:00
580980,2011-12-06 15:43:00
548686,2011-04-01 16:49:00
564020,2011-08-22 11:57:00
562616,2011-08-08 12:28:00
544105,2011-02-16 10:38:00
562579,2011-08-07 13:30:00
580996,2011-12-06 17:18:00
C565848,2011-09-07 12:48:00
536859,2010-12-03 10:43:00
554323,2011-05-23 15:33:00
566713,2011-09-14 12:05:00
554347,2011-05-24 08:21:00
578029,2011-11-22 13:33:00
569412,2011-10-04 09:51:00
558319,2011-06-28 11:53:00
554498,2011-05-24 14:39:00
577701,2011-11-21 12:11:00
548650,2011-04-01 13:22:00
552544,2011-05-10 10:29:00
552726,2011-05-11 10:31:00
569423,2011-10-04 10:42:00
566240,2011-09-11 11:29:00
564147,2011-08-23 12:21:00
562465,2011-08-05 11:46:00
542605,2011-01-30 12:42:00
552532,2011-05-10 09:39:00
574104,2011-11-03 10:45:00
575628,2011-11-10 13:31:00
566622,2011-09-14 09:27:00
559436,2011-07-08 12:18:00
562313,2011-08-04 11:38:00
571936,2011-10-20 09:04:00
568955,2011-09-29 15:40:00
570293,2011-10-10 12:00:00
552166,2011-05-06 12:21:00
549012,2011-04-05 14:51:00
578075,2011-11-22 16:11:00
572329,2011-10-24 10:13:00
579525,2011-11-30 08:23:00
577540,2011-11-20 14:28:00
576079,2011-11-13 16:24:00
566301,2011-09-11 16:06:00
577539,2011-11-20 14:24:00
552046,2011-05-06 09:44:00
552045,2011-05-06 09:22:00
557949,2011-06-23 17:20:00
562043,2011-08-02 10:19:00
537059,2010-12-05 11:54:00
576570,2011-11-15 13:47:00
563073,2011-08-11 15:56:00
547920,2011-03-28 12:52:00
544694,2011-02-23 09:30:00
559034,2011-07-05 14:56:00
539217,2010-12-16 12:46:00
561968,2011-08-01 13:29:00
537253,2010-12-06 10:53:00
557898,2011-06-23 14:35:00
569680,2011-10-05 14:28:00
559551,2011-07-10 16:18:00
544777,2011-02-23 12:00:00
572321,2011-10-24 08:59:00
563019,2011-08-11 12:58:00
562143,2011-08-03 10:41:00
547514,2011-03-23 14:00:00
566191,2011-09-09 13:26:00
558075,2011-06-24 17:07:00
544444,2011-02-20 10:51:00
558442,2011-06-29 13:10:00
C570099,2011-10-07 12:11:00
542419,2011-01-27 17:41:00
544449,2011-02-20 12:14:00
571918,2011-10-19 16:05:00
559125,2011-07-06 12:32:00
566287,2011-09-11 15:11:00
552259,2011-05-08 11:13:00
544466,2011-02-20 15:43:00
581021,2011-12-07 10:24:00
543770,2011-02-11 15:39:00
575747,2011-11-11 10:19:00
554866,2011-05-27 10:41:00
564324,2011-08-24 13:26:00
559465,2011-07-08 13:26:00
540149,2011-01-05 11:00:00
570272,2011-10-10 10:45:00
548529,2011-03-31 16:56:00
553933,2011-05-20 10:30:00
542347,2011-01-27 12:06:00
547895,2011-03-28 10:52:00
542284,2011-01-27 10:56:00
547897,2011-03-28 11:36:00
554948,2011-05-27 14:29:00
540169,2011-01-05 12:20:00
576081,2011-11-14 08:16:00
537381,2010-12-06 13:13:00
538064,2010-12-09 13:47:00
551059,2011-04-26 12:08:00
550446,2011-04-18 12:36:00
574960,2011-11-08 10:17:00
546998,2011-03-18 13:32:00
546092,2011-03-09 11:54:00
560264,2011-07-17 13:46:00
551088,2011-04-26 12:31:00
556573,2011-06-13 13:32:00
560234,2011-07-17 11:21:00
545429,2011-03-02 14:46:00
580385,2011-12-04 10:11:00
581216,2011-12-08 09:06:00
551035,2011-04-26 11:34:00
581514,2011-12-09 11:20:00
549826,2011-04-12 12:53:00
545945,2011-03-08 12:07:00
581501,2011-12-09 10:46:00
578653,2011-11-24 16:40:00
556727,2011-06-14 11:33:00
549787,2011-04-12 11:58:00
567822,2011-09-22 12:54:00
546580,2011-03-15 11:09:00
580434,2011-12-04 12:17:00
546249,2011-03-10 13:58:00
573068,2011-10-27 13:56:00
550302,2011-04-17 10:17:00
568211,2011-09-25 15:59:00
581580,2011-12-09 12:20:00
549542,2011-04-10 11:11:00
577318,2011-11-18 13:42:00
555930,2011-06-08 08:26:00
557118,2011-06-16 17:05:00
578231,2011-11-23 12:05:00
555946,2011-06-08 10:43:00
546669,2011-03-15 15:36:00
549951,2011-04-13 12:57:00
556731,2011-06-14 11:41:00
561220,2011-07-26 09:20:00
560864,2011-07-21 13:54:00
556824,2011-06-15 10:24:00
560078,2011-07-14 16:12:00
549711,2011-04-11 14:07:00
568158,2011-09-25 12:22:00
568082,2011-09-23 14:38:00
574891,2011-11-07 14:28:00
567307,2011-09-19 13:35:00
568154,2011-09-25 12:06:00
537900,2010-12-09 10:45:00
559989,2011-07-14 12:21:00
561028,2011-07-24 11:06:00
556193,2011-06-09 12:04:00
571564,2011-10-18 10:16:00
561073,2011-07-24 15:46:00
550838,2011-04-21 11:31:00
581474,2011-12-08 20:01:00
567334,2011-09-19 14:55:00
541510,2011-01-18 16:39:00
558811,2011-07-04 11:11:00
550778,2011-04-20 13:36:00
567972,2011-09-23 10:14:00
538056,2010-12-09 13:34:00
556483,2011-06-12 13:12:00
551002,2011-04-26 09:37:00
573375,2011-10-30 13:42:00
573182,2011-10-28 11:09:00
556045,2011-06-08 12:54:00
556460,2011-06-12 09:56:00
546849,2011-03-17 13:13:00
546861,2011-03-17 15:03:00
550777,2011-04-20 13:35:00
561204,2011-07-25 15:22:00
541571,2011-01-19 12:38:00
556416,2011-06-10 12:19:00
541569,2011-01-19 12:14:00
567380,2011-09-20 10:06:00
573152,2011-10-27 20:16:00
565855,2011-09-07 13:30:00
565088,2011-09-01 10:11:00
574655,2011-11-06 11:35:00
549995,2011-04-14 08:32:00
540499,2011-01-09 10:21:00
570593,2011-10-11 11:38:00
557016,2011-06-16 12:29:00
540975,2011-01-12 14:57:00
538523,2010-12-13 09:29:00
574680,2011-11-06 12:40:00
567189,2011-09-19 09:10:00
571435,2011-10-17 13:23:00
551199,2011-04-27 11:30:00
570718,2011-10-12 10:36:00
546383,2011-03-11 12:54:00
560534,2011-07-19 12:10:00
577489,2011-11-20 12:07:00
538437,2010-12-12 12:18:00
556829,2011-06-15 10:51:00
540504,2011-01-09 11:02:00
564976,2011-08-31 15:49:00
581381,2011-12-08 12:54:00
556935,2011-06-15 15:57:00
536981,2010-12-03 14:26:00
537022,2010-12-03 15:45:00
549742,2011-04-12 10:01:00
538065,2010-12-09 13:57:00
573780,2011-11-01 11:12:00
543165,2011-02-03 19:58:00
564896,2011-08-31 11:06:00
546424,2011-03-13 12:51:00
536531,2010-12-01 13:23:00
543173,2011-02-04 09:30:00
550631,2011-04-19 14:51:00
550158,2011-04-14 15:39:00
580058,2011-12-01 13:19:00
572274,2011-10-21 16:48:00
573166,2011-10-28 09:15:00
550666,2011-04-20 09:35:00
554603,2011-05-25 11:14:00
577056,2011-11-17 14:24:00
567699,2011-09-22 09:16:00
566230,2011-09-11 10:57:00
565594,2011-09-05 14:11:00
550656,2011-04-20 08:07:00
580047,2011-12-01 12:44:00
545894,2011-03-07 17:04:00
566326,2011-09-12 12:11:00
546781,2011-03-17 09:03:00
C578371,2011-11-24 11:16:00
564042,2011-08-22 12:52:00
571509,2011-10-17 15:28:00
573829,2011-11-01 11:35:00
552658,2011-05-10 14:57:00
580032,2011-12-01 12:17:00
579412,2011-11-29 12:47:00
569326,2011-10-03 12:47:00
579411,2011-11-29 12:46:00
540692,2011-01-11 09:12:00
542711,2011-01-31 13:19:00
C578832,2011-11-25 15:18:00
572559,2011-10-25 08:44:00
538509,2010-12-12 13:37:00
566709,2011-09-14 11:58:00
558705,2011-07-01 12:52:00
550607,2011-04-19 12:17:00
571058,2011-10-13 14:18:00
541277,2011-01-17 11:46:00
560868,2011-07-21 14:14:00
539325,2010-12-17 08:20:00
550615,2011-04-19 12:41:00
550178,2011-04-14 17:25:00
547690,2011-03-24 14:56:00
554636,2011-05-25 11:52:00
546414,2011-03-13 10:25:00
550152,2011-04-14 14:43:00
560999,2011-07-22 14:13:00
577053,2011-11-17 14:17:00
553503,2011-05-17 13:20:00
564308,2011-08-24 12:36:00
572744,2011-10-25 16:14:00
574521,2011-11-04 13:44:00
564316,2011-08-24 13:11:00
554837,2011-05-26 16:30:00
557034,2011-06-16 13:50:00
552264,2011-05-08 11:38:00
577594,2011-11-20 16:07:00
560448,2011-07-19 09:29:00
547556,2011-03-23 16:45:00
550821,2011-04-21 08:54:00
571562,2011-10-18 10:04:00
559489,2011-07-08 13:52:00
575942,2011-11-13 11:44:00
573656,2011-10-31 16:02:00
543245,2011-02-04 14:08:00
570284,2011-10-10 11:30:00
557431,2011-06-20 12:37:00
566364,2011-09-12 12:32:00
540561,2011-01-10 10:32:00
543242,2011-02-04 14:03:00
571857,2011-10-19 13:38:00
558763,2011-07-03 13:08:00
542265,2011-01-26 17:27:00
575334,2011-11-09 13:54:00
571303,2011-10-17 09:36:00
537128,2010-12-05 12:15:00
548192,2011-03-29 15:22:00
570836,2011-10-12 13:55:00
575514,2011-11-10 10:40:00
565318,2011-09-02 13:01:00
540095,2011-01-04 15:40:00
552338,2011-05-09 11:51:00
538145,2010-12-09 16:08:00
558100,2011-06-26 13:46:00
542538,2011-01-28 13:54:00
545759,2011-03-07 11:56:00
554658,2011-05-25 14:18:00
569139,2011-09-30 14:55:00
566405,2011-09-12 13:41:00
540122,2011-01-05 10:39:00
550057,2011-04-14 12:01:00
564216,2011-08-24 09:23:00
561030,2011-07-24 11:25:00
580064,2011-12-01 13:32:00
553476,2011-05-17 11:41:00
571934,2011-10-20 08:21:00
552291,2011-05-08 14:00:00
561029,2011-07-24 11:25:00
550783,2011-04-20 13:58:00
538529,2010-12-13 10:24:00
537111,2010-12-05 12:08:00
560473,2011-07-19 10:42:00
558814,2011-07-04 11:47:00
573744,2011-11-01 08:16:00
569124,2011-09-30 13:15:00
581378,2011-12-08 12:50:00
536821,2010-12-02 17:17:00
540698,2011-01-11 09:24:00
553721,2011-05-18 16:37:00
577152,2011-11-18 09:53:00
569799,2011-10-06 11:47:00
566559,2011-09-13 11:52:00
572300,2011-10-23 14:40:00
578354,2011-11-24 10:12:00
553899,2011-05-19 17:25:00
567802,2011-09-22 12:06:00
560688,2011-07-20 11:54:00
553044,2011-05-13 09:24:00
538651,2010-12-13 15:07:00
563021,2011-08-11 13:25:00
580937,2011-12-06 14:13:00
563020,2011-08-11 12:58:00
565727,2011-09-06 11:58:00
565616,2011-09-05 15:26:00
553008,2011-05-12 16:52:00
548367,2011-03-30 15:51:00
580736,2011-12-06 08:55:00
569643,2011-10-05 12:31:00
567618,2011-09-21 12:26:00
558536,2011-06-30 12:06:00
539466,2010-12-19 12:46:00
543734,2011-02-11 12:22:00
572129,2011-10-21 09:25:00
552961,2011-05-12 12:54:00
572336,2011-10-24 10:29:00
554028,2011-05-20 13:43:00
543740,2011-02-11 13:36:00
553197,2011-05-15 14:32:00
569667,2011-10-05 13:42:00
550299,2011-04-15 16:46:00
546237,2011-03-10 12:50:00
569739,2011-10-06 10:48:00
550274,2011-04-15 12:23:00
572203,2011-10-21 12:05:00
558926,2011-07-05 10:21:00
536530,2010-12-01 13:21:00
572304,2011-10-23 15:07:00
578520,2011-11-24 13:57:00
563705,2011-08-18 14:33:00
553159,2011-05-13 15:25:00
563183,2011-08-12 14:47:00
563174,2011-08-12 13:40:00
567817,2011-09-22 12:41:00
563167,2011-08-12 12:37:00
572316,2011-10-23 16:13:00
563137,2011-08-12 11:22:00
569694,2011-10-05 15:24:00
563201,2011-08-14 10:52:00
553864,2011-05-19 14:08:00
547940,2011-03-28 14:43:00
567807,2011-09-22 12:23:00
547938,2011-03-28 14:33:00
559017,2011-07-05 13:06:00
566520,2011-09-13 11:26:00
570118,2011-10-07 12:44:00
576073,2011-11-13 16:13:00
546624,2011-03-15 11:38:00
558919,2011-07-05 09:56:00
572218,2011-10-21 13:13:00
552956,2011-05-12 12:34:00
566292,2011-09-11 15:35:00
542888,2011-02-01 13:15:00
559171,2011-07-07 08:21:00
572090,2011-10-20 14:33:00
567898,2011-09-22 16:20:00
574834,2011-11-07 11:30:00
552811,2011-05-11 12:43:00
550189,2011-04-14 19:15:00
578323,2011-11-23 17:19:00
554125,2011-05-23 08:52:00
562781,2011-08-09 13:10:00
556529,2011-06-13 11:41:00
563567,2011-08-17 14:44:00
557262,2011-06-19 10:55:00
581426,2011-12-08 15:31:00
569416,2011-10-04 10:15:00
554163,2011-05-23 11:52:00
558875,2011-07-04 13:35:00
544075,2011-02-15 14:50:00
573867,2011-11-01 12:12:00
577092,2011-11-17 16:35:00
569849,2011-10-06 13:49:00
541264,2011-01-16 16:10:00
579440,2011-11-29 13:32:00
550521,2011-04-19 09:49:00
579991,2011-12-01 11:20:00
558863,2011-07-04 12:28:00
569767,2011-10-06 11:24:00
542745,2011-01-31 16:47:00
552819,2011-05-11 12:50:00
570082,2011-10-07 11:19:00
543754,2011-02-11 14:26:00
580543,2011-12-05 09:11:00
536620,2010-12-02 10:27:00
579556,2011-11-30 11:17:00
556721,2011-06-14 11:23:00
543810,2011-02-13 14:16:00
556672,2011-06-13 17:08:00
575977,2011-11-13 13:27:00
560727,2011-07-20 14:33:00
549929,2011-04-13 10:32:00
570190,2011-10-07 15:18:00
546113,2011-03-09 13:18:00
563903,2011-08-21 11:15:00
572442,2011-10-24 12:09:00
553679,2011-05-18 13:09:00
578662,2011-11-24 16:51:00
579927,2011-12-01 09:20:00
552851,2011-05-11 15:07:00
543910,2011-02-14 12:36:00
558680,2011-07-01 11:19:00
577025,2011-11-17 12:54:00
560551,2011-07-19 12:47:00
572464,2011-10-24 13:08:00
562852,2011-08-10 10:12:00
552835,2011-05-11 14:17:00
563257,2011-08-15 12:07:00
554108,2011-05-22 14:29:00
542893,2011-02-01 13:36:00
562840,2011-08-09 16:27:00
537207,2010-12-05 15:06:00
561430,2011-07-27 11:29:00
566186,2011-09-09 13:02:00
568181,2011-09-25 13:42:00
568167,2011-09-25 12:45:00
541576,2011-01-19 13:32:00
561219,2011-07-26 08:51:00
575202,2011-11-09 10:14:00
544903,2011-02-24 13:43:00
544907,2011-02-24 14:15:00
544910,2011-02-24 14:32:00
570426,2011-10-10 13:55:00
561804,2011-07-29 14:40:00
549193,2011-04-07 10:24:00
542087,2011-01-25 12:35:00
545582,2011-03-04 09:05:00
555399,2011-06-02 17:41:00
576924,2011-11-17 10:53:00
555416,2011-06-03 10:15:00
551085,2011-04-26 12:29:00
549560,2011-04-10 13:26:00
567066,2011-09-16 12:17:00
576920,2011-11-17 10:49:00
568675,2011-09-28 13:32:00
578094,2011-11-22 17:23:00
576658,2011-11-16 11:05:00
551003,2011-04-26 09:44:00
537392,2010-12-06 13:58:00
566967,2011-09-15 18:05:00
550125,2011-04-14 12:42:00
571006,2011-10-13 12:06:00
551998,2011-05-05 15:48:00
568907,2011-09-29 13:35:00
577533,2011-11-20 14:04:00
573100,2011-10-27 14:49:00
561922,2011-08-01 12:12:00
537335,2010-12-06 12:15:00
564554,2011-08-25 19:39:00
561912,2011-08-01 11:08:00
561902,2011-07-31 15:50:00
564562,2011-08-26 09:58:00
575216,2011-11-09 11:04:00
546980,2011-03-18 12:18:00
544808,2011-02-23 15:11:00
561206,2011-07-25 16:18:00
568828,2011-09-29 11:31:00
564627,2011-08-26 11:47:00
559606,2011-07-11 11:38:00
568166,2011-09-25 12:45:00
549148,2011-04-06 15:31:00
564631,2011-08-26 11:54:00
542058,2011-01-25 11:59:00
575148,2011-11-08 15:48:00
540365,2011-01-06 16:12:00
537622,2010-12-07 14:30:00
565056,2011-08-31 17:12:00
568513,2011-09-27 12:36:00
540414,2011-01-07 10:32:00
568230,2011-09-26 11:05:00
555630,2011-06-06 12:04:00
545315,2011-03-01 14:14:00
568413,2011-09-27 11:01:00
540453,2011-01-07 11:54:00
549321,2011-04-08 10:19:00
549323,2011-04-08 10:26:00
547028,2011-03-20 10:13:00
561488,2011-07-27 13:51:00
555691,2011-06-06 14:31:00
557569,2011-06-21 10:46:00
555705,2011-06-06 15:24:00
570509,2011-10-11 10:16:00
577484,2011-11-20 11:52:00
549446,2011-04-08 13:14:00
575067,2011-11-08 12:45:00
557598,2011-06-21 11:33:00
551305,2011-04-27 14:58:00
555857,2011-06-07 14:03:00
566048,2011-09-08 14:21:00
561690,2011-07-29 09:11:00
559774,2011-07-12 11:37:00
573078,2011-10-27 14:13:00
575144,2011-11-08 15:38:00
545031,2011-02-25 15:35:00
581126,2011-12-07 12:43:00
567093,2011-09-16 12:50:00
555500,2011-06-03 15:32:00
545423,2011-03-02 14:34:00
547224,2011-03-21 15:15:00
574475,2011-11-04 12:18:00
549274,2011-04-07 13:07:00
545400,2011-03-02 12:03:00
549277,2011-04-07 13:11:00
567096,2011-09-16 13:13:00
565115,2011-09-01 11:22:00
574471,2011-11-04 11:59:00
541989,2011-01-25 08:21:00
559680,2011-07-11 14:47:00
576704,2011-11-16 12:29:00
555533,2011-06-05 12:12:00
565114,2011-09-01 11:15:00
539049,2010-12-15 16:21:00
559550,2011-07-10 15:38:00
561702,2011-07-29 10:58:00
